utt_id	spkr_id	lang	text	dur
0005_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-B06	B06	urum	navahki babam getti armiaya ondan soram gäldi kövä	6.632
0005_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-B07	B07	urum	yashadıh onnan oldi sora ushahlarımız	3.475
0005_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-B08	B08	urum	ärımın hısım adamlari bizım kövlidır ama gändi olmuš šäärdä tiflistä	5.137
0005_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-B11	B11	urum	bänım arımınän bän tanıšlandım kövdä	3.95
0005_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-B12	B12	urum	fs_nä	0.64
0005_DoReCo_doreco_urum1249_UUM-TXT-LG-00000-A06	A06	cs	urusča bizä bülmäm _očen šei yazıktır yahši yazıktır fs_bir _radnoi _yazık _da	8.431
0005_DoReCo_doreco_urum1249_UUM-TXT-LG-00000-A07	A07	cs	_a _tak biz äp urusča ohuduh rassiada čoği ğurtuldi	4.58
0005_DoReCo_doreco_urum1249_UUM-TXT-LG-00000-A08	A08	cs	bänä ötüri čoğ _raznitsa vardır _russki dilınän bu _turetski urusča oherdıh _turetski söilerıh čätın oler elä	8.85
0005_DoReCo_doreco_urum1249_UUM-TXT-LG-00000-A09	A09	cs	_vaina _vremya _bıla @ ohumah eč getmädıh školai kitlädılär lapatkalar älımızä giderıh _mašina biše _traktor yoh bellirıh	11.603
0005_DoReCo_doreco_urum1249_UUM-TXT-LG-00000-A10	A10	cs	školada oni ohuduh özgäyana oki gidirıh ärkärän _russki _yazık söilirıh _da _vot _turetski burda bir kövdä söilirıh özgäyanda söilänmir	10.795
0005_DoReCo_doreco_urum1249_UUM-TXT-LG-00000-A13	A13	urum	zanidırım bänä ikısidä yahındır näblem äm urusča ämda o zanidırım bänımdırlär	4.261
0005_DoReCo_doreco_urum1249_UUM-TXT-LG-00000-A16	A16	cs	bizdä školada ohutturierıh urušai ohuduh šindidä ušahlarımız ohir urusčai _no biz bu dili čoğ istirıh näblem nia istirıh bizdä ğanamiirıh bu dili kismädä ğanmas	10.229
0005_DoReCo_doreco_urum1249_UUM-TXT-LG-00000-B14	B14	cs	näsıl ki biz bu _turetski dialektır	6.326
0005_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A01	A01	cs	böyuk školamız var _tryohetažni _srednyaya _škola	3.128
0005_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A02	A02	urum	fs_köv pr_yahši ei yašierdi sora äp köčtülär gretsiaya	3.868
0005_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A03	A03	russ	_patom	0.476
0005_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A04	A04	urum	yašierdıh	0.471
0005_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A05	A05	cs	bizım tiflistä varıdi _institut o instituta biz _padčinyatsa ederdıh	5.734
0005_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A06	A06	cs	gidirdılär išä kolkhozda išlirdılär _trudo _den alirdılär	6.413
0005_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A07	A07	cs	äp ohunmıš äp bülirlär äp _učeniki tože _padgatovlennıe	4.36
0005_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A08	A08	urum	fs_kö kövümüzdä dörttänä kissä vardır	2.527
0005_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A09	A09	cs	ğoja yaniki burda yaširıh _az yaširıh	3.149
0005_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A10	A10	urum	halh čoği köčti getti sora gäldi özgä millät ajarlar	6.752
0005_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A11	A11	cs	_savkhoz varıdi savkhozdada čalıširdıh išlirdıh fs_sva ğıš güni är erä gidirdıh _zapadni gruziaya gidirdıh	8.033
0005_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A12	A12	cs	bir yuz ğırh _semya varıdi yahšiidi _družni bizım oranın halhi yahši halhıdi	5.21
0005_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A13	A13	urum	bizım kövdädä ğalmıšıh urumlar jaal ušahlar čoğ ğalmıšıh	3.05
0005_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-B01	B01	cs	yanında _magazin varıdi	2.15
0005_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-B02	B02	urum	ane yašierdıh	0.965
0005_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-B03	B03	urum	er nerdä halh svadbalari edi dügünnäri edierdi	5.062
0005_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-B04	B04	urum	orda birğač ävın yanında güzäl fırınımız varıdi nerdä ki äbämız ärdama ämäklär edierdi kädälär bišırierdi	9.213
0005_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-B06	B06	cs	elä sävierdıh o eri kidä ärdämä fs_är _kanikul bännän bänım bajılarımız kövä gidierdıh äbä dädämızın yanında	9.961
0005_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-B07	B07	urum	mumlari yaherdıh günnärımızi yahši gečererdıh	3.739
0005_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-B08	B08	cs	edditänä kissä var güzäl ziaratlar var _razni ziaratlar	3.849
0005_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-B09	B09	urum	fs_e elya šei güzäl kövdür	3.62
0005_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-B10	B10	urum	eddi kissä var orda fs_edditälä edditänä kissä var	3.75
0005_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-B11	B11	urum	böyük köv	0.752
0005_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-B12	B12	urum	güzäl yašamah var	1.396
0005_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-B14	B14	urum	dinjälmähtä nä bir aftaya giderdım	2.89
0005_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-B16	B16	cs	bän bülierım ki eddikilisä ismida verdılär _i orda eddi kilisä var	7.531
0006_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A01	A01	urum	näblem gäldılär bänım büldühlärım elädır ki ağa iki yuz el burda yašierlär	4.964
0006_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A02	A02	cs	ištem oldi šei ävländi burda ištem _pakalenya	6.471
0006_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A03	A03	cs	_priehali _tekhniki _ne _bılo arabainan gälmıštılar arabalarınan	5.808
0006_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A04	A04	cs	oda bozuldi _i gäldılär	5.86
0006_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A05	A05	urum	gäldıh buralara	0.999
0006_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A06	A06	cs	čoğ čätın yašadılar yapi yoh _zemlyanka äp torpah yoh biše yoh čoğ čoğ böyuk čätınnığınän	11.37
0006_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A07	A07	urum	fs_čoğ biräzidä gäldi čıhti yaširdılär zemlyankalarda	3.726
0006_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A08	A08	cs	dierdılär ki šeidır _ya dili dägišäjän yada šei religiai bizdä dägišmädıh	4.969
0006_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A09	A09	urum	bänımkınnär gäldılär ui_tsalkaya hä	1.86
0006_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A10	A10	cs	_savsem čoğ gördülär ävmäv yaptılar o sıra ävlär nä daštan düsti torpahmorpağınan örtüli sora sora _uže gettıhča yašamah ey oldi	10.557
0006_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A12	A12	urum	bän ğalhtım babamın babasi ämısi babam eddi yašındaidi oni prahtılar gettılär gretsiaya yunanistana gettılär ki orda išlialar biräz pul gätırälär ki ušahlarıni bahalar	12.58
0006_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A13	A13	cs	elädä ište dädämız ui_äbämız oldi biz _pakalenya gettıh yaširıh ğaldıh buralarda	5.493
0006_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A14	A14	cs	elä yaširdılär ki pr_eč yoğudi _nu egılärıni fp_ee pr_ağačın alma listlärıni hašlir iirdılär elä fahırlığıdi onnan bögünäačen gäldılär	10.627
0006_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A15	A15	urum	elä čätınnığıdi ki halh yari yolda gäldılär yarısi öldi čoğ čätın gäldılär buraya	5.21
0006_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A16	A16	cs	sora gäldıh armiyaya bän gettım armiadan ui_gäldım oldum traktorist šindiačatta ištem traktorda kartol äkiirım kartol čığardirım halhınan _družni išlirıh	9.884
0006_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-B01	B01	urum	gälänäčet bir ğırh älli gün olaki lazım oldi ki turtsiadan yayan gälälär	4.875
0006_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-B02	B02	cs	orda varıdi urus generali _paskevič	2.936
0006_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-B04	B04	urum	onučun gäldılär fs_gürjis ui_näsıl	4.235
0006_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-B06	B06	urum	yapi buldular	1.067
0006_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-B07	B07	urum	kövlärä gäldılär nä yapılari var nä iš var nädä biše	4.248
0006_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-B08	B08	urum	gäldi čıhtılar tsalkaya	1.458
0006_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-B11	B11	urum	čoğ čätınnıh gečtılär	1.25
0006_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-B12	B12	urum	čoği fs_halh gäldılar suhuma	2.097
0006_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-B13	B13	urum	oradan köčmıšlär tsalkaya	3.987
0006_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-B14	B14	urum	čoğ böyuk čatınnıh gördülär älä fs_erläšälär erläšänahače tsalkaya	6.9
0006_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-B16	B16	russ	@@@	0.551
0006_DoReCo_doreco_urum1249_UUM-TXT-CL-00000-A02	A02	urum	ičındä var ğaralti	1.591
0006_DoReCo_doreco_urum1249_UUM-TXT-CL-00000-A03	A03	cs	_v _zemlyankakh _kagda _žili damlirdi čätınnığıdi	5.197
0006_DoReCo_doreco_urum1249_UUM-TXT-CL-00000-A05	A05	urum	däy nä bülerım daa	0.752
0006_DoReCo_doreco_urum1249_UUM-TXT-CL-00000-A07	A07	cs	onnari äp _deduškam bülirdi bän bülmiram düzüni diem	3.22
0006_DoReCo_doreco_urum1249_UUM-TXT-CL-00000-B03	B03	cs	bändän öčüri äpsındän _važni ambudur bizım halhta	3.27
0006_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-A01	A01	urum	abıčailari edirıh	1.102
0006_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-A02	A02	cs	_vot _tak šei _očen ehšli olier meriamana	5.736
0006_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-A03	A03	urum	dögüšmerdıh šei etmäh o güni olmaz olmirlar olmazda	3.59
0006_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-A04	A04	urum	eğılerıh čalir oinerıh o günümüzi güni edirıh	3.843
0006_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-A05	A05	urum	ajarlar bizä eč onnar ğarıšmir onnar eč bizä yahin gälmirlär nä bizi	5.057
0006_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-A06	A06	urum	onnar o güni etmirlär biše eč išlirlär	4.647
0006_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-A07	A07	cs	_maladež _sabiraetsa ğurbannari ierlär _muzıka ierlär ičirlär oinirlär näblem	5.55
0006_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-A08	A08	cs	edirlär ğurban käsirlär käsirıh iirıh ičirıh äp tomari _družni ederıh	6.037
0006_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-A09	A09	cs	_na išter nahılederım budur	1.334
0006_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-A10	A10	urum	nä	0.098
0006_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-A11	A11	urum	öbür halh etmirlär onnarın šeiläri yohtur onnarın fs_ki šei molladır molla	6.678
0006_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-A12	A12	urum	sabahtan ğalhierıh genä gidierıh orda genä emäh ičmäh olier oinmah olier čalierıh oinierıh ahšamačen	7.546
0006_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-A13	A13	cs	ğurbanda _da _uže kim olir diah ki onnarın halhta olir onnar diah musulmandır biz ğurbanda rasgäldi čığırirıh onnarida ğurbana	8.978
0006_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-A15	A15	urum	güzäl atm igirmi säkkizisında genä elä emäh ičmäh ğurbannar käsirıh gününä	8.223
0006_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-A16	A16	cs	bizım meriamanada bizım _prazdnik odır	2.965
0006_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-B01	B01	urum	urumların olanda urumların meriamanaya gidändän meriamanada mumda yahierlär sävınierlär	8.285
0006_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-B02	B02	cs	urum halh gälier sağ šeidän _savetski _sayuz yoğudi ordan halh gälier čoğ meriamanaya orya	5.195
0006_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-B03	B03	urum	halh girierdi kisläya yahierdılär mum	2.745
0006_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-B04	B04	cs	käsändä kimäki düšär o manetalar sağ el onnara öčüri čoğ šei _vezuči el olajah	6.439
0006_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-B06	B06	cs	čıhandan biz yahierıh manastirda mumlar _molimsya	5.469
0006_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-B07	B07	urum	sorada halh čaler oiner	3.537
0006_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-B08	B08	urum	türkülär čağırerlär oinierlär kotsari mum yaherlär sävinerlär gülerlär oinerlär	7.098
0006_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-B10	B10	urum	bašlerlär oinamaya sävınmäya	3.556
0006_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-B11	B11	urum	halh oinier	0.853
0006_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-B12	B12	urum	keiš orda ohierdi	1.51
0006_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-B14	B14	cs	näblem šindik gürjülärınän urum bänä ğalar _dazhe urum gürjülär gečtılär urumlari ziarattan täräf	7.846
0006_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-B16	B16	urum	ävländä ävräldä kövdä ğoyun käsierdılär oinierdılär türki fs_čağer čağırerdılär	9.473
0006_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A01	A01	urum	yašamah iš äp burda äp yahši	3.214
0006_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A03	A03	cs	_ana _matimatik _ya _istoriyu _prepadaval _i _pri _istoriai ohuderdım sora gečtım _russki yazıgidä geagrafiaida	7.783
0006_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A04	A04	cs	bülirım o dilidä gürjüjäi onnarım kulturaida biräz _interesavat edirıh	7.921
0006_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A05	A05	urum	onbir el ğurtaldıh	1.264
0006_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A06	A06	cs	bir torunda varıdi böyuk oğlandan o _da urusettädır šindi yašir	7.501
0006_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A07	A07	cs	o üč ušaği birdä ämım varıdi _ot _pervoi _ženı fs_de deduškamın onnari äp _babuškam bahti böyutti	6.437
0006_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A09	A09	urum	fs_šindi biri yohtur üči durer	2.643
0006_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A10	A10	cs	babam anam _pensioner adamlar birdä _khazyaistvo	4.86
0006_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A11	A11	urum	čoğ čätınnıği yaširıh fs_šindi šindi fs_kür allah šükür versın šindik ärišımız var yapımız yapii yaptım altmıš dohkunji sänädä	12.936
0006_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A12	A12	urum	soradanda ištem anama hästä ağırierdi bäni istian oyani buyani oldi getmädım anami durdum bahtım	7.391
0006_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A13	A13	urum	bänım torpağım var išlirım ğariinän barabar	2.95
0006_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A14	A14	urum	istirdi ki onun ušahlarida gändının ki kimın ohunmıš ola	4.051
0006_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A15	A15	urum	fs_š	0.144
0006_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A16	A16	urum	özgäsınä toymoyuna bän getmäm bir urumların toylarına gidirım	3.378
0006_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-B01	B01	urum	ävländıhtan sora anami gätırdi šäärä	5.532
0006_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-B02	B02	urum	bändä ğaldım burda tiflistä	3.606
0006_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-B03	B03	urum	fp_a babamda getti išlämäya	1.835
0006_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-B04	B04	urum	ama babamın bir ğardaši yašier urusetta mm biri yašier gretsiada	8.406
0006_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-B07	B07	urum	ushahlarımızda böyüldi	2.031
0006_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-B08	B08	cs	gäldıh burya nišannandıh @ @ godda	7.539
0006_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-B09	B09	cs	burda oldular bänım anam _da bänım babam	4.408
0006_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-B10	B10	urum	tsalkada oldular yašerdılar orda	2.032
0006_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-B11	B11	cs	_nu biz ävländıh sora _i yašierıh šäärdä	4.324
0006_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-B12	B12	urum	nä varıdi išıh gaz o išläri biz eč šei etmierdıh	5.17
0006_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-B14	B14	urum	bän sora aldım gettım gretsiaya	2.052
0006_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-B16	B16	urum	sora ärägettım fs_var	3.793
0006_DoReCo_doreco_urum1249_UUM-TXT-LG-00000-A06	A06	urum	urumjai bülmirıh biz	1.585
0006_DoReCo_doreco_urum1249_UUM-TXT-LG-00000-A08	A08	cs	_russki dil böyük dildır istoriasi onun čoğ vardır čätindır biräz ey šei edämerıh söiliamerıh čätın oler	7.869
0006_DoReCo_doreco_urum1249_UUM-TXT-LG-00000-A09	A09	urum	sabahtan giderıh lapatkainan birdä ahšamačen išlirıh	3.661
0006_DoReCo_doreco_urum1249_UUM-TXT-LG-00000-A10	A10	cs	bukvasi yoh nä bukvasi var nä yazmasi eč bišesidä yohtur _prosto ištem biz söilirıh bu dili	5.831
0006_DoReCo_doreco_urum1249_UUM-TXT-LG-00000-A13	A13	cs	oki fs_g grečeskii bülmirıh gürjüjäi bülmirıh _a _tak bu dildändä biše näblem ğanmirıh bizım šindi ävdä söilirıh bu dildän _staratsa edirım näblem nia istirım urusča genä ušahlar söilialar	17.776
0006_DoReCo_doreco_urum1249_UUM-TXT-LG-00000-A16	A16	cs	ambu _turetski dili biz ki näki söilirıh oni kismädä ğanamas	2.776
0006_DoReCo_doreco_urum1249_UUM-TXT-LG-00000-B14	B14	urum	bunun yazmasi yohtur gürjülärın vardır	4.485
0006_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A02	A02	urum	šindi ikitänä üčtänä äv ğaldi kimsä yoh	5.094
0006_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A03	A03	cs	fs_bi bizım dildän bän urusča edierdım _i	2.251
0006_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A04	A04	urum	bizım fs_köv yahši erdädır	1.951
0006_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A05	A05	cs	_eksperimentalni savkhozudi bura _savkhoz _milianer _selektsionni _stantsia varıdi _učastok varıdi	7.418
0006_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A06	A06	cs	ägär biše kolkhoz böldiisä o trudodenä alirdılär _ya kartol _ya ar arpa verirdi kolkhoz o vädä bäjilda verirdi	12.699
0006_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A07	A07	cs	kövümüzdä var _paet fotič angısiki _vsem _izvestnı sılıhčidır ğırıhsırıği yapir gipsınän älläriinän _bez _rentgena _bez _ničevo äp _lyuboi adami ayaği ğaldırir	13.079
0006_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A08	A08	cs	čoğ halhımız getti _az ğalmıšıh urumlar azlıhtır	3.267
0006_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A09	A09	cs	šindik čoği häp oyani buyani gettılär ğaldılar _az onnarınan barabar yaš ajarlar gäldılär _ya onnarınan barabar yašerıh ištem	7.372
0006_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A10	A10	urum	šindi onnarınan barabar yaširıh	1.766
0006_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A11	A11	cs	_zapadni gruziadanda čalıširdıh biräz pul gätırirdıh ištem yaširdıh ambu _forma _palaženia	5.553
0006_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A12	A12	urum	äkmäkčılıdi ğapiağalani ičäri alırdılar yatırırdılar edırırdılar šindi halh dägišti daa elä halh yohtur	8.729
0006_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A13	A13	urum	kövün adıni dägıštırdılar jinisıdi ettılär artsivani	3.151
0006_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A14	A14	cs	onučun ki baštanda baštanda _paka urumlar buraya gälmämištılar bu kövün adi artsivaniidi bizım halh bunun adıni ğoidular jinis	10.349
0006_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A16	A16	urum	baštanda beläidi jinis genädä belä güzäl jinis datli jinis	6.475
0006_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-B01	B01	urum	biräm oyana giden sağ täräfä pınğar varıdi nerdän ki gälierdi su	8.215
0006_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-B02	B02	cs	fp_sora fs_kö köv _nu köv čoğ yahši ui_erdädır	6.123
0006_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-B06	B06	urum	orda dinjälierdıh	1.297
0006_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-B07	B07	urum	bizım kövdä varıdi yahši čamlar yahši meivälär alma jänjür	6.388
0006_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-B08	B08	cs	o kövümüzdä varıdi güzäl park varıdi _fantan	3.5
0006_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-B09	B09	urum	orda oki adamlar yašerdılar orda häp güzälıdi	7.768
0006_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-B10	B10	urum	šindi saimainan äpsıni šindi diamerım bän ki angısi angısidır	3.431
0006_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-B11	B11	urum	yašamah narmalnaidi	3.246
0006_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-B12	B12	cs	öglärä fs_eč _ke kövün ögi äp šeidır čai	4.47
0006_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-B13	B13	urum	bizım kövdä var punğar var čai	4.47
0006_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-B14	B14	urum	ama šindi oki böyuldüm giderım o kövä näsıl fahırlıh vardır	5.15
0006_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-B16	B16	urum	bän pr_čučugüdüm ahlıma elä gälmier ama elä güzäl kövüdi	6.46
0007_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A01	A01	urum	šindidä halh gidir	2.008
0007_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A02	A02	urum	ävländi fs_o oldi ištem oğulušah saabi babam näblem iki oğli oldi iki ğızi	7.516
0007_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A03	A03	cs	_zanimalis _skatavodstvam kotannar čiftlär sürerdılär	3.58
0007_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A04	A04	cs	biz sailierdıh _kak _bı _russka _poddannıe onučunda biz čoğ sözlärımızä ğatierıh urus sözläri urus dilıni	9.634
0007_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A06	A06	urum	bänın alhıma gälir ğara yapıda biz yaširdıh ğara yapıda bajaidi ičärdä tandır yanirdi	11.909
0007_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A07	A07	urum	čätin yašerdılär	1.3
0007_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A10	A10	cs	šindi _uže _savsem ey oldi ey yaširıh ey ävlär yahši äptä	5.424
0007_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A11	A11	cs	nasıl terit bizım teritoriada tzalganın teretriasında kissä var čoğ kissä var meriamana var yoryos airos yoryos var _khristos _etot _mikhail _aihangelos var	14.462
0007_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A12	A12	cs	orda yollar kitländi _uže gretsianın buranın yoli ki kitländi babam eddi yašındaidi ğaldi burda saapsıs	7.046
0007_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A13	A13	urum	ui_näblem ui_daa	0.52
0007_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A14	A14	urum	sora fp_m oldi bänım fp_ee dädän karagezov fyodor fp_ee fp_! kharalampovič angısiki predsedatelıdi o sıra ahılli adamıdi čoğ elä	13.208
